Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","710.237","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","719.055","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","727.876","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","736.708","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","745.563","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","754.388","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","10377.676","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10542.377","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","10706.517","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10869.73","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11031.814","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11192.855","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","11353.142","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","22.842","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","23.505","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","24.07","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","24.57","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","25.02","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","25.401","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","278","Bonaire, Sint Eustatius et Saba","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","25.711","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","3604.972","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3542.606","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","3482.105","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3429.361","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3386.266","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3351.525","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","3323.925","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","2039.556","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2062.548","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2088.618","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2120.716","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2159.927","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2205.08","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2254.068","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","199287.299","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","201035.912","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","202763.739","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","204471.769","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","206163.053","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","207833.823","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","209469.323","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","398.989","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","404.421","X","Sources internationales sûres",""
